Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-11-01 12:51:15,"Midday Workout",40m,"Seated Leg Curl (Machine)",2,80.0,10.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Seated Leg Curl (Machine)",3,80.0,10.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Dumbbell Shoulder Press",1,24.0,10.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Dumbbell Shoulder Press",2,24.0,10.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Dumbbell Shoulder Press",3,24.0,8.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Hammer Curl (Cable)",1,23.75,12.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Hammer Curl (Cable)",2,23.75,12.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Hammer Curl (Cable)",3,26.25,8.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Bicycle Crunch",1,0.0,16.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Bicycle Crunch",2,0.0,12.0,0,0.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Plank",1,0,0.0,0,90.0,
2023-11-01 12:51:15,"Midday Workout",40m,"Plank",2,0,0.0,0,60.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Rowing (Machine)",1,0,0.0,1.0,235.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Lat Pulldown (Machine)",1,80.0,8.0,0,0.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Lat Pulldown (Machine)",2,80.0,8.0,0,0.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Seated Row (Machine)",1,59.0,8.0,0,0.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Seated Row (Machine)",2,52.0,8.0,0,0.0,
2023-11-02 17:17:42,"Afternoon Workout",13m,"Seated Row (Machine)",3,52.0,8.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Rowing (Machine)",1,0,0.0,1.0,252.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Seated Row (Machine)",1,32.0,12.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Seated Row (Machine)",2,39.0,12.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Seated Row (Machine)",3,39.0,10.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Seated Leg Curl (Machine)",1,73.0,12.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Squat (Barbell)",1,50.0,8.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Squat (Barbell)",2,60.0,8.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Squat (Barbell)",3,60.0,8.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Leg Extension (Machine)",1,80.0,10.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Leg Extension (Machine)",2,80.0,10.0,0,0.0,
2023-11-08 20:54:37,"Evening Workout",23m,"Leg Extension (Machine)",3,80.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Rowing (Machine)",1,0,0.0,1.0,242.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Bent Over Row (Dumbbell)",1,24.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Bent Over Row (Dumbbell)",2,24.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Bent Over Row (Dumbbell)",3,24.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Back Extension",1,15.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Back Extension",2,25.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Back Extension",3,25.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Back Extension",4,25.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Bicep Curl (Cable)",1,26.25,12.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Bicep Curl (Cable)",2,26.25,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Lat Pulldown (Machine)",1,80.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Lat Pulldown (Machine)",2,80.0,8.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Lat Pulldown (Machine)",3,73.0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Decline Crunch",1,0,12.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Decline Crunch",2,0,10.0,0,0.0,
2023-11-16 20:45:07,"Evening Workout",43m,"Decline Crunch",3,0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Rowing (Machine)",1,0,0.0,1.0,245.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Leg Extension (Machine)",1,80.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Leg Extension (Machine)",2,80.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Leg Extension (Machine)",3,80.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Incline Bench Press (Dumbbell)",1,48.0,10.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Incline Bench Press (Dumbbell)",2,48.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Incline Bench Press (Dumbbell)",3,48.0,8.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Dumbbell Shoulder Press",1,22.0,10.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Dumbbell Shoulder Press",2,22.0,10.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Dumbbell Shoulder Press",3,22.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Lateral Raise (Dumbbell)",1,8.0,15.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Lateral Raise (Dumbbell)",2,8.0,15.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Lateral Raise (Dumbbell)",3,8.0,15.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Chest Fly",1,52.0,15.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Chest Fly",2,59.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Chest Fly",3,59.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Alternating Seated Dumbbell Curl",1,14.0,16.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Alternating Seated Dumbbell Curl",2,14.0,16.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Alternating Seated Dumbbell Curl",3,14.0,16.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Bicycle Crunch",1,0.0,16.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Bicycle Crunch",2,0.0,12.0,0,0.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Plank",1,0,0.0,0,90.0,
2023-11-18 15:57:50,"Afternoon Workout",1h 1m,"Plank",2,0,0.0,0,90.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Rowing (Machine)",1,0,0.0,1.5,367.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Seated Leg Curl (Machine)",1,73.0,10.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Seated Leg Curl (Machine)",2,59.0,12.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Seated Leg Curl (Machine)",3,66.0,12.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Seated Leg Curl (Machine)",4,66.0,12.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Sit Up",1,0,15.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Sit Up",2,0,15.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Sit Up",3,0,15.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Leg Extension (Machine)",1,73.0,12.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Leg Extension (Machine)",2,80.0,10.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Leg Extension (Machine)",3,80.0,10.0,0,0.0,
2023-11-20 16:32:01,"Afternoon Workout",1h 15m,"Leg Extension (Machine)",4,86.0,8.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Rowing (Machine)",1,0,0.0,1.0,232.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Bench Press (Barbell)",2,60.0,10.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Bench Press (Barbell)",3,60.0,8.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Dumbbell Shoulder Press",1,22.0,10.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Dumbbell Shoulder Press",2,22.0,10.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Dumbbell Shoulder Press",3,22.0,8.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Lat Pulldown (Machine)",1,73.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Lat Pulldown (Machine)",2,73.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Shrug (Dumbbell)",1,25.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Shrug (Dumbbell)",2,25.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Shrug (Dumbbell)",3,25.0,12.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Standing Calf Raise (Dumbbell)",1,10.0,10.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Hanging Leg Raise",1,0,8.0,0,0.0,
2023-11-27 19:36:41,"Evening Workout",2h 21m,"Running (Treadmill)",1,0,0.0,1.0,349.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Rowing (Machine)",1,0,0.0,1.0,234.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Leg Extension (Machine)",1,73.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Leg Extension (Machine)",2,73.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Leg Extension (Machine)",3,80.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Leg Extension (Machine)",4,86.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",1,52.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",2,52.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",3,52.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",4,56.0,8.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",5,56.0,8.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Skullcrusher (Barbell)",1,20.0,8.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Skullcrusher (Barbell)",2,15.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Skullcrusher (Barbell)",3,15.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Reverse Fly (Machine)",1,39.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Reverse Fly (Machine)",2,39.0,12.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Reverse Fly (Machine)",3,45.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Reverse Fly (Machine)",4,45.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Curl (Dumbbell)",1,14.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Curl (Dumbbell)",2,14.0,10.0,0,0.0,
2023-11-28 19:05:59,"Evening Workout",47m,"Incline Curl (Dumbbell)",3,14.0,10.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Rowing (Machine)",1,0,0.0,1.0,225.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Deadlift (Barbell)",1,50.0,8.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Deadlift (Barbell)",2,50.0,8.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Deadlift (Barbell)",3,70.0,10.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Incline Curl (Dumbbell)",1,14.0,8.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Incline Curl (Dumbbell)",2,14.0,8.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Alternating Seated Dumbbell Curl",1,14.0,12.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Alternating Seated Dumbbell Curl",2,14.0,12.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Reverse Fly (Machine)",1,39.0,12.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Reverse Fly (Machine)",2,39.0,12.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Reverse Fly (Machine)",3,45.0,12.0,0,0.0,
2023-12-03 16:23:08,"Afternoon Workout",34m,"Reverse Fly (Machine)",4,45.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Rowing (Machine)",1,0,0.0,1.0,235.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Bench Press (Barbell)",1,60.0,10.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Bench Press (Barbell)",2,70.0,8.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Bench Press (Barbell)",3,70.0,5.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Chest Fly",1,52.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Chest Fly",2,52.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Chest Fly",3,52.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Overhead Press (Barbell)",2,30.0,8.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Overhead Press (Barbell)",3,35.0,6.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Overhead Press (Barbell)",4,35.0,4.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Lateral Raise (Dumbbell)",1,10.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Lateral Raise (Dumbbell)",2,10.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Lateral Raise (Dumbbell)",3,10.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Bicycle Crunch",1,0.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Bicycle Crunch",2,0.0,12.0,0,0.0,
2023-12-07 18:02:48,"Evening Workout",42m,"Plank",1,0,0.0,0,60.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Rowing (Machine)",1,0,0.0,1.0,233.0,
2023-12-08 18:15:00,"Evening Workout",23m,"One Arm Tricep Pushdown",1,13.75,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"One Arm Tricep Pushdown",2,11.25,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"One Arm Tricep Pushdown",3,11.25,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Triceps Extension (Dumbbell)",1,24.0,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Triceps Extension (Dumbbell)",2,24.0,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Seated Row (Machine)",W,32.0,12.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Seated Row (Machine)",1,45.0,12.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Seated Row (Machine)",2,45.0,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Chin Up",1,0,10.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Chin Up",2,0,8.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Dumbbell Shoulder Press",1,22.0,12.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Dumbbell Shoulder Press",2,22.0,12.0,0,0.0,
2023-12-08 18:15:00,"Evening Workout",23m,"Dumbbell Shoulder Press",3,22.0,10.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Incline Bench Press (Dumbbell)",1,48.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Incline Bench Press (Dumbbell)",2,48.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Incline Bench Press (Dumbbell)",3,48.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Seated Leg Curl (Machine)",1,66.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Seated Leg Curl (Machine)",2,66.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Seated Leg Curl (Machine)",3,73.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Seated Leg Curl (Machine)",4,73.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Leg Extension (Machine)",1,73.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Leg Extension (Machine)",2,73.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Leg Extension (Machine)",3,80.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Leg Extension (Machine)",4,86.0,10.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",1,23.75,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",2,26.25,10.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Triceps Pushdown (Cable - Straight Bar)",3,26.25,10.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Chest Fly",1,52.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Chest Fly",2,59.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Chest Fly",3,59.0,12.0,0,0.0,
2023-12-11 20:05:16,"Evening Workout",34m,"Chest Fly",4,59.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Rowing (Machine)",1,0,0.0,1.0,225.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",W,48.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",1,48.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",2,56.0,10.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",3,56.0,8.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Incline Bench Press (Dumbbell)",4,56.0,8.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Leg Extension (Machine)",W,73.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Leg Extension (Machine)",1,80.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Leg Extension (Machine)",2,86.0,10.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Leg Extension (Machine)",3,86.0,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Cable Crossover",1,11.25,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Cable Crossover",2,13.75,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Cable Crossover",3,13.75,12.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Cable Crossover",4,16.25,10.0,0,0.0,
2023-12-14 18:18:46,"Evening Workout",47m,"Running (Treadmill)",1,0,0.0,1.0,330.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Stair Master",1,0,0.0,500.0,441.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Goblet Squat (Kettlebell)",1,28.0,8.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Goblet Squat (Kettlebell)",2,28.0,10.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Goblet Squat (Kettlebell)",3,30.0,8.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Goblet Squat (Kettlebell)",4,30.0,8.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Back Extension",1,15.0,12.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Back Extension",2,15.0,12.0,0,0.0,
2024-01-02 20:01:01,"Evening Workout",27m,"Back Extension",3,15.0,12.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Stair Master",1,0,0.0,500.0,411.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Bench Press (Barbell)",1,60.0,8.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Bench Press (Barbell)",2,60.0,10.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Bench Press (Barbell)",3,70.0,6.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Bench Press (Barbell)",4,70.0,6.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Preacher Curl (Barbell)",1,10.0,10.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Preacher Curl (Barbell)",2,15.0,12.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Preacher Curl (Barbell)",3,15.0,12.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Dumbbell Shoulder Press",1,22.0,12.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Dumbbell Shoulder Press",2,22.0,12.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Dumbbell Shoulder Press",3,24.0,10.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Lat Pulldown (Cable)",1,63.0,10.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Lat Pulldown (Cable)",2,63.0,10.0,0,0.0,
2024-01-03 19:25:23,"Evening Workout",47m,"Stair Master",1,0,0.0,500.0,436.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Stair Master",1,0,0.0,500.0,424.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Overhead Press (Barbell)",2,30.0,10.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Overhead Press (Barbell)",3,30.0,10.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Overhead Press (Barbell)",4,35.0,8.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Overhead Press (Barbell)",5,35.0,7.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Skullcrusher (Barbell)",1,10.0,10.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Skullcrusher (Barbell)",2,15.0,8.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Skullcrusher (Barbell)",3,10.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Seated Row (Cable)",2,50.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Seated Row (Cable)",3,57.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Shrug (Dumbbell)",1,25.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Shrug (Dumbbell)",2,25.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Shrug (Dumbbell)",3,25.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Side Bend (Dumbbell)",1,20.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Side Bend (Dumbbell)",2,25.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Side Bend (Dumbbell)",3,25.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Bicycle Crunch",1,0.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Bicycle Crunch",2,0.0,12.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"weighted russian twist",1,10.0,16.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"weighted russian twist",2,10.0,20.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"weighted russian twist",3,10.0,20.0,0,0.0,
2024-01-06 15:11:16,"Afternoon Workout",1h 2m,"Running (Treadmill)",1,0,0.0,1.0,359.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Stair Master",1,0,0.0,500.0,402.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Bench Press (Barbell)",W,60.0,12.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Bench Press (Barbell)",1,70.0,8.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Bench Press (Barbell)",2,70.0,6.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Bench Press (Barbell)",3,70.0,5.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Preacher Curl (Barbell)",1,10.0,12.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Preacher Curl (Barbell)",2,15.0,10.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Preacher Curl (Barbell)",3,15.0,10.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Preacher Curl (Barbell)",4,15.0,10.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Overhead Press (Barbell)",W,20.0,10.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Overhead Press (Barbell)",1,30.0,10.0,0,0.0,
2024-01-08 18:03:20,"Evening Workout",1h 4m,"Overhead Press (Barbell)",2,30.0,10.0,0,0.0,
